Types	TFBgnID	Tchr	Tbeg	Tend	QFBgnID	Qchr	Qbeg	Qend	w1118_f_ac	w1118_f_dg	w1118_f_ge	w1118_f_go	w1118_f_hd	w1118_f_re	w1118_f_tx	w1118_f_wb	w1118_m_ac	w1118_m_dg	w1118_m_ge	w1118_m_go	w1118_m_hd	w1118_m_re	w1118_m_tx	w1118_m_wb	oreR_f_ac	oreR_f_dg	oreR_f_ge	oreR_f_go	oreR_f_hd	oreR_f_re	oreR_f_tx	oreR_f_wb	oreR_m_ac	oreR_m_dg	oreR_m_ge	oreR_m_go	oreR_m_hd	oreR_m_re	oreR_m_tx	oreR_m_wb	dpse_f_ac	dpse_f_dg	dpse_f_go	dpse_f_hd	dpse_f_re	dpse_f_tx	dpse_f_wb	dpse_m_ac	dpse_m_dg	dpse_m_go	dpse_m_hd	dpse_m_re	dpse_m_tx	dpse_m_wb
shared	FBgn0031343	2L	1498455	1500608	FBgn0074834	4_group3	10056788	10058855	3.20890759848497	11.8075948895186	0	19.2758654251994	1.8586963352288	0.755101753554543	0.664073626963788	10.0997079384101	0.514794230998263	0	0.452140430107363	2449.06712090728	0.525249139107223	0.59297134678653	0.264883671154535	447.27168115219	0	4.0431111405772	0	1.57121750951534	0	0	0.307896812332962	0.533330899329223	6.89073812232303	0	0	2869.01117522353	0	0	0.215458640603315	469.909973224702	0	0	0	0	0	0	0	0	0	182.298741583286	0.250658136849122	2.4440037481195	0	52.0097766647335
shared	FBgn0031401	2L	2220748	2225544	FBgn0080084	4_group3	4204528	4209556	281.93756108376	315.731627936378	1030.41040960621	242.220799729792	208.398703556442	765.885242900006	431.871131579089	311.985218820614	205.069244758423	504.296129267912	1558.76127544239	2279.12063056693	285.476080911883	195.874911732354	674.787780893198	713.091687033882	353.507019778944	445.797309507771	1204.46234024286	189.732764094939	386.590447562226	687.276775913347	646.385332706637	276.245630276535	407.354422222542	392.949955007574	1841.99758612382	2688.83890404693	366.754017688523	340.130066913655	978.530364710176	783.769523405704	279.570027899217	247.325638575642	141.854743000066	253.728903052238	877.085155063374	445.369506765966	217.604839000902	293.220115261488	248.484038427732	343.963572356568	253.497543516102	398.403552696182	487.27677067234	273.462626680121
shared	FBgn0031403	2L	2225545	2226294	FBgn0073729	4_group3	4203837	4204742	14.9470244515545	18.1190574400339	8.23898301706764	55.9234799490341	13.1946035066821	8.97592753725769	6.98923968454938	33.4752823909928	17.3940760420026	25.8490875850691	13.2254894119449	131.565525042387	14.1821828760142	43.1608196374911	11.28747442865	34.956605802014	30.5092999440753	42.4804068242935	4.20700810117846	79.3165808263553	18.674008779353	21.1618401616244	11.0494926361302	51.0810243221291	17.8053912106921	22.7912817100283	7.34036760451997	141.884706403776	15.5484541480941	25.50934549738	8.44931533621173	41.8780481896405	3.06983168267967	14.500991355562	57.5075222452584	7.52374956285579	2.77563337459726	3.99897521344934	26.6403405096914	5.64978510797967	16.4481469667737	14.1099879073821	6.66615570586098	12.4199141524614	12.7948015059437	5.29782072585006
shared	FBgn0267378	2L	2226342	2231099	FBgn0247142	4_group3	4197984	4203742	625.795755904817	1032.60922768296	587.916583316797	466.820721061409	694.927479757221	794.22043298025	776.625301294215	560.555123573858	663.845313205629	932.640915955689	624.347307127539	1456.22561011592	760.885094356076	1726.14807171114	839.543128734985	837.719161445007	731.777151541076	1144.72461912392	627.630650580195	505.286415899868	740.182724104765	1199.52322109617	781.048350946613	562.05641590737	636.578701569399	1067.07039004754	543.693217688217	1485.16271196672	817.885960501518	1776.16885038302	762.553910544863	774.913453656281	361.732334610401	753.554471365843	353.45645357918	386.378428340232	474.46248803616	447.889982888728	356.228916949585	414.339637691286	812.742435670122	825.885814915669	422.714937925082	794.395854432604	464.840436250992	539.841236415215
shared	FBgn0262126	2L	2231106	2236844	FBgn0247327	4_group3	4190626	4195781	1326.46774757072	1351.4915888188	1208.78519435079	758.316911827532	798.887631176691	1095.27153336787	831.977674917247	711.738399915467	1214.5475017137	1367.13507065968	746.767324649466	699.592900931287	693.436621784696	2941.67395511971	666.375397929813	764.930429167047	1281.2360752292	1212.93021470704	868.777100656434	761.198014302807	778.315259034142	1425.7020306295	770.270599953192	803.049506122658	1123.27297781285	1004.30921881993	694.177584292523	564.145080670564	750.970319094135	2621.50785293973	633.101403229389	686.126831729294	985.768003801035	1064.8719061242	374.714179407913	607.497891507274	909.92341686968	560.609159856534	496.964337723165	687.90865203288	711.603851550913	1061.74245866565	469.226639518289	2294.43252534797	502.952916473345	820.206778755848
shared	FBgn0031420	2L	2375841	2380506	FBgn0082068	4_group3	4006082	4010302	164.619937832655	147.467421210987	163.127419234445	186.424566760638	185.086462052289	134.32221478748	147.152565745817	136.425125254273	120.86040817636	164.075562166247	198.511303481589	685.595075971263	198.583444104256	78.4941856049751	145.290194625328	236.561663420539	81.5498952404934	140.588499996318	113.57351470178	186.401438883737	157.169255150826	111.727339273294	118.345969950002	152.372301305023	114.443973427534	134.620289358312	120.937873712301	623.045034653148	169.897874761173	88.5577925343762	128.577465420034	184.414378592663	88.7747659647977	101.992661329832	120.307345535279	110.144871155637	62.6071201396474	104.636247747224	91.0058156761326	98.203812457372	104.695043095397	2202.30048367682	146.349103434708	81.745366715042	108.920176845921	805.845539241952
shared	FBgn0264672	2L	2381097	2383073	FBgn0082069	4_group4	1638001	1640086	112.098093733059	68.2419513978124	420.340422743131	124.10848169057	101.495533242304	181.855983845682	100.301170173067	114.703549042019	86.23021116304	97.4247495754625	324.452321783071	225.400327317085	93.5838872270079	93.9551446452386	88.0940472896549	101.013296896387	116.266483303517	91.8689165603564	870.925659493204	84.7866774204767	136.669396172929	222.588303388995	136.580002081614	113.60310426443	143.852423397917	115.510220275821	533.206191475493	59.7648990002123	141.725407331287	74.47666624664	138.496856476482	99.370743951638	121.765476822734	82.614768888687	161.938543064996	119.539818626042	98.6107200258298	83.5430272015123	140.151574722508	114.277407068966	102.782433814828	203.998580973792	114.054209717847	99.2192419238284	107.809842248152	121.326042739146
shared	FBgn0031422	2L	2383202	2384747	FBgn0082071	4_group4	1644814	1646662	21.6658090073826	15.4601256874705	11.2080723063128	36.1361369153708	18.9803488027754	25.8916768975714	15.0751063377802	24.3232618575175	19.6729571712742	23.0442116751107	8.35225173054419	9.74164701503915	16.250052934733	30.1635290889585	12.2806831303894	12.3281491021506	21.6469717461905	23.4394870312292	19.4102698173557	49.4325604794128	15.0396006012035	23.0881259882326	8.10236166740066	30.2937040612807	13.0302782907674	20.7819051631698	16.7025204582803	33.8688453539721	12.9825335277133	25.2097666026204	6.51464359354944	14.683267765527	67.9478901942725	53.0243349480957	72.8151954005354	41.9301126351873	51.1179578209226	33.8951370565161	56.9308577802381	47.5752207453511	60.9641764380488	232.499014218481	38.8176632270611	55.7238924293487	31.0301374297161	90.8899404121725
shared	FBgn0031423	2L	2384761	2385792	FBgn0077529	4_group4	1646637	1647659	0	0	0	0	0.574988513642698	0	0	0	5.13951456340502	0	0	1416.5397689178	1.95802955523652	1.18594269357306	0.264883671154535	278.477255204114	0	0	0	0	0	0	0	0	0	0	2.8798365297804	1293.15520902222	1.15902903602504	0	1.50434124741263	244.745028605618	0	0	0	0	0	0	0	2.37048983690944	3.52589241786614	1162.51817941416	12.0921102552787	17.8800508014844	3.49572012921729	463.83024484928
shared	FBgn0264978	2L	2488197	2492671	FBgn0250231	4_group4	1770468	1773600	547.88581684736	395.903461608195	386.093209855198	191.358184444672	227.688347643968	407.296490083313	261.735872697763	237.92520243152	688.417076058582	415.364974966448	248.087236571795	577.468946457357	229.465173506686	1221.99477854085	270.76888047238	374.901767331951	558.434289000488	365.618861911081	355.172391457969	190.698215008296	241.874708823117	464.965436862897	235.467706597152	244.83595264547	681.12385492506	350.17155798683	240.270488759733	661.489465273944	226.689054602741	943.739871449133	237.422537007738	408.070060826572	485.38068161703	297.110054141517	210.160617402315	217.329158804753	364.900497207235	259.352738144359	229.903907712055	643.723446713105	290.974166753751	317.449950055644	217.794772697175	709.911998700309	215.871277770688	271.378577434416
shared	FBgn0011818	2L	2492955	2498846	FBgn0082082	4_group4	1774111	1778426	139.979991396017	107.946264083091	100.872994293798	339.278080013964	155.027242649757	80.0127345868569	99.6466237911019	188.66300082627	132.387911746488	107.591605501569	83.9674691622253	825.009400564807	176.171217365269	83.2458487845478	121.940121476096	210.204448261894	90.452452740838	101.300138894889	69.0007988063624	386.034224207982	180.39173992404	74.8991470917537	121.444368532198	223.827630953322	105.013834678175	134.139282569739	101.143158037715	712.626749974058	198.417302349455	74.8603937516681	133.025555804083	175.562392209624	102.469773708198	82.4852673914159	75.5700428304029	177.566206413538	81.1986248479395	112.033931936097	93.1842229868756	110.882330004484	87.6167040171553	471.195555976014	188.994960781258	199.363259566103	121.238917893533	209.286424407162
shared	FBgn0031436	2L	2579201	2580172	FBgn0076723	4_group4	1887192	1888006	869.357487059607	771.345550288461	751.386214405642	221.05202496804	892.556327319132	615.439176077637	4135.80117166229	1360.60277300362	1076.53408398046	884.811195243622	2074.98468241373	861.917322687938	1042.54818081301	511.460317340641	5764.86560951742	1881.49654598751	1058.53283298497	793.263073387639	711.412106761608	173.347672909692	853.804843983539	647.54120644185	5107.11848557093	794.924050106306	1000.98889268072	743.168906985793	2015.87387849746	956.348827692187	1007.38897147736	411.864651852965	3432.3581000272	1339.30984210119	1031.76275763199	980.457291266911	194.481074095709	924.097334783345	857.290932668168	3424.1252447511	553.671745461476	1112.9021492961	1189.70089615794	721.847122219111	965.61596840738	820.328442408005	3533.06785487602	967.332514294643
shared	FBgn0031437	2L	2580292	2581423	FBgn0082079	4_group4	1888024	1888950	143.82229059729	436.971714618143	203.337533533613	199.913628967751	148.453305234693	211.742684410707	122.296044466891	198.460847963961	148.967979562534	380.487393741181	148.554056102269	705.78011609403	142.814589674753	263.899262590072	103.164340311837	266.681574631975	168.386286958462	532.940083533059	244.724109116274	188.210963916733	129.554684152164	228.526512121022	138.788640223748	213.863903244217	175.784277475387	465.770304175575	218.624472676634	681.751153865752	126.376611381387	415.263563551816	126.65446243487	256.172412579127	156.043683309299	555.563101018175	166.215547072976	158.862792519974	208.090692074046	144.056002463564	184.281166570615	158.380496399817	538.358020820573	270.838693945569	148.674774989488	240.741698494006	155.338528607886	179.59426695436
shared	FBgn0026479	2L	2581281	2585430	FBgn0076693	4_group4	1889056	1892816	756.603515900973	622.51296280882	652.116716998085	808.240647732375	643.736462139795	534.67833837595	469.14352002475	644.975684070833	843.678429004177	750.175526093122	744.323374703235	3283.94057108792	656.317268920319	613.93467809922	442.216977596756	1081.82476320208	864.063176174906	859.2389255687	673.040250902262	849.707750838373	686.248737990928	570.358504404724	524.691753330135	672.476044515034	1039.60839752739	930.168866430342	844.085674562839	3862.50268670596	758.993190690488	1022.59955254839	521.160194752995	1161.53349021562	505.393583893944	521.015830105841	479.975311767803	430.575849161517	320.07335953826	317.978421340663	438.117154911652	314.73519632204	407.802839649626	406.069264841724	431.491292002115	274.158518812669	311.485536185188	309.003690171487
shared	FBgn0250906	2L	2746880	2753068	FBgn0076155	4_group4	2091579	2093186	2566.84341910357	1868.01890532171	2047.77962776938	1357.02364148706	2295.92891723729	1853.41004105834	7935.44120021574	3145.5805501052	3269.14121885758	2101.74561915598	4238.96939517979	242.185424470815	2389.94320909181	1725.03997551385	10291.2154152421	3207.86222815065	3132.42652986691	1419.87108512476	2197.86521821547	1140.01722085767	2171.38210399536	2178.75316998834	10099.2270987381	2141.81585710321	2811.04941020387	1919.52984017931	4030.1722254015	223.838552134945	2156.5594031219	1332.9160204574	7651.61142043477	2610.19070226117	2039.46947731364	889.748624654909	1107.42444470806	1806.0498328246	1780.70754819836	5640.17075816829	1470.52851349374	3127.46403301003	1592.79142242499	152.989392814377	1942.07152108475	1515.73816121834	7930.10045604075	1291.74552186071
shared	FBgn0031454	2L	2758427	2759677	FBgn0250225	4_group4	2108665	2109403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
shared	FBgn0031455	2L	2758427	2759677	FBgn0077227	4_group4	2108665	2109870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.886458024635	32.1052553132673	15.4515501748997	32.9519152550179	32.026525477614	30.2773383759799	25.8745834362477	33.4239513388862	53.1665264234946	16.2578186503109	34.074925917413	35.0196110954568	34.1985306249141	24.9002850366122
shared	FBgn0031456	2L	2759924	2763889	FBgn0075500	4_group4	2109978	2113717	112.222574452453	96.8685832562742	96.6547037974205	118.856107824272	99.2107406868245	92.4049808256194	92.2321667205982	90.7736790273309	117.495977518205	97.4650533452941	98.169333096865	125.231346058304	102.918183391048	96.0869940180877	98.2587849036996	90.5489900261518	124.170446966465	123.019497085897	100.339862502261	136.108134608638	129.682568235036	103.425855348111	99.1833022712752	109.596609089494	114.701449859984	106.954797619719	84.0055842117902	127.775607289544	94.9162442623778	99.8030773795912	88.0732958078574	101.675922521822	89.8058457421994	85.789901355877	156.326430692751	103.808216016913	90.4533634446735	144.664972872141	99.4824389610151	81.2956335487011	76.1937269028385	720.746429892893	129.908701148584	141.547718160718	116.631189910055	275.697128179848
shared	FBgn0051694	2L	2868627	2874489	FBgn0076416	4_group4	4342153	4347440	901.577935523371	940.040947777818	805.921283692624	770.266819397323	713.263552849454	672.541148248647	1226.54934061939	777.810656935343	914.388514273851	878.288928682194	1153.95321650221	2132.01949349688	776.667767731182	1008.12246011426	1629.71032855456	1048.69001266416	884.684283254863	736.761942693485	718.558618168178	725.461985825403	659.991057224496	807.99679926049	1384.12556512887	631.159483390012	935.598736148386	998.747360881224	1083.8249901179	2603.22311361843	732.816731791721	1433.18781143896	1339.37209828251	1012.09544561231	1051.8564783836	1132.66722157538	495.80687808855	846.533719651703	802.5802224781	1962.87829497682	635.477496869147	1008.11829961208	1210.63179952189	3455.19675971	745.867705517211	1208.20867705189	1369.10630103807	1626.28595612517
shared	FBgn0031476	2L	2869652	2870649	FBgn0081327	4_group4	4345503	4346621	0.907686027231643	0.68062871637625	0	0	0.257490361312606	4.35480340559066	0.287223285943752	0.195468778861225	7.92762775756088	0.237609132654992	2.41314116169459	5356.37953072699	0.39075480454705	3.44906176827468	0.974578654292457	1119.14462652595	0	0	0	0.459423294021467	0	0.351028865697723	0.610594146763723	0	8.87905132344393	0.59669912888852	0.87807266477984	7167.23857201542	0.876975882094262	1.69876948407695	2.36617580982588	1202.92965463212	0.4803406331036	0	0.131464053126942	0	0	0	0	4.80979736406424	9.88013380539126	3938.91521727763	61.2075776468376	80.7991157795851	12.2158946543633	1899.09289267432
shared	FBgn0031478	2L	2874890	2877168	FBgn0081328	4_group4	4328014	4330231	1271.72455799472	570.928771371903	1270.70330538294	246.775659515962	411.715409910834	293.107910185855	447.938503934688	369.48261015791	1663.24677972255	852.195431244665	627.742185410854	83.2381169530976	386.091764404698	737.114029850996	418.141414228296	509.192624364396	1140.01067620836	687.065614025615	1280.2574454198	269.370202574236	349.683342508221	253.103766945215	361.239928096496	352.916695789416	1994.88315562775	867.295281491841	792.241670675319	53.8482883637904	388.085083213408	1249.10060532062	435.548466370895	516.869689021645	599.203875871978	395.309229899292	221.880195260066	322.854354673658	1089.60968853621	260.005796112508	233.120803194925	818.8581404134	369.006520157443	114.160004668616	296.369486000692	646.115510925822	285.524683203519	303.014647434771
shared	FBgn0031479	2L	2877091	2878232	FBgn0075930	4_group4	4326942	4327918	81.6575237106497	96.4138474369395	70.9572157808218	107.498038026018	65.9132645655613	79.116039184023	47.9872615871614	89.8775250380428	81.980304691842	111.071284664523	47.9207929691146	83.2931654235972	79.8106537223889	78.9007621076239	49.0398922039087	70.4917201598799	74.4316520830153	111.979510556816	81.9284392901982	84.599781545598	49.8698262325681	81.0947158350012	35.721196776182	82.0520789751558	79.0059975312819	102.433120061236	71.3027316542025	86.7158871101436	64.835225940796	92.0391686899976	36.7422288888102	63.6224745265327	160.367673944039	149.914131893353	181.769913383545	97.892895746248	181.212828238327	91.9888113239372	159.984569807907	197.562876133305	158.681615882265	260.538439163735	102.915227591497	258.958702178466	80.5231631616804	150.887257751613
shared	FBgn0051950	2L	2878344	2879001	FBgn0076598	4_group4	4326280	4326911	19.7381499517577	31.3618010433706	19.9062003573936	20.3355246876423	17.721716986408	12.9388224314458	21.8595731151059	20.5622641962781	22.3502943233413	21.6795336561748	9.25653259075891	407.31964151856	17.2681302550796	41.5930841894205	11.890880355854	91.374921633183	23.5220841099752	29.0291968171668	20.523771545058	24.821650952698	12.2706302140182	18.4780738579532	14.9575382698047	23.0858515299099	25.5151265443288	20.5656072512121	11.3738042754438	409.228928954758	17.8059008792317	29.7254339788471	8.29521305709626	89.9607580779792	48.9023382380651	63.2664468285157	56.7186420198437	49.8564615737661	106.970914393694	43.8287332468834	40.4990520303456	51.3025989664992	54.9508519875359	73.7246700048699	60.3842324467659	72.6665329359348	49.1015472573472	66.8116493301501
shared	FBgn0028970	2L	2879112	2880708	FBgn0075046	4_group4	4322691	4324207	117.350787022166	234.400404203964	128.883503884162	94.6015639510019	204.430416615819	118.967026277781	143.011486331953	139.813734853151	145.62914593984	199.773502339605	135.727991731775	138.995824343828	214.343078804956	114.999198078957	120.431531041178	108.040809713417	121.517042538834	241.415680262321	115.060177819668	70.611110135908	191.805631522487	116.493593867513	150.459218239003	100.767234441405	154.570135914939	216.591609716211	121.280274086811	170.696542931257	189.809220751297	129.09548717526	140.069304883114	136.374117761854	289.618163353347	316.975451996112	167.323324277733	249.003786100753	254.684815450587	249.065197148083	203.390724797557	276.683751133385	331.765194485659	55.1912432371148	317.719448513517	208.600443002428	253.240317384796	141.094045200048
shared	FBgn0042627	2L	3043947	3056143	FBgn0077509	4_group3	7172753	7183938	33973.9906635938	37.3385360604169	2275.50137251441	3.19769303283448	18.4167159501861	47.1704452615123	552.738501421972	1959.15880941825	48628.6878745878	184.819265852297	1753.4120768778	89.0887661887038	14.1678802755927	12.6904353842662	1128.36019429154	4757.68717496377	29537.2494919762	35.800783432522	3732.21717376578	26.7806176121124	14.8372535404557	38.8868114052526	889.786017826104	1357.54027662568	63665.6533119689	38.3439570611641	51.000896061202	189.105342481141	24.6299078108559	8.32895781562141	1649.54990480875	6880.14179952615	27247.9374662649	43.6987980022977	0.682629217635142	9.08880618661455	8061.98678103818	632.128567125409	1670.56575066592	28601.4003241087	39.3353890100505	110.98591382753	13.1251258984617	5385.065434103	487.405713533902	2823.98329364211
shared	FBgn0031528	2L	3373567	3375711	FBgn0073746	4_group3	6187210	6189161	49.8501351025225	14.8267616219994	177.339772620024	3.80883827663704	73.9534976730375	115.205070880466	768.748554096356	160.06120613769	64.5917120875561	23.8152920012211	451.947642112273	13.6112640607967	68.3705441649578	11.5524654621214	1091.85673560104	251.208046561274	62.1130019962467	21.6502466981273	225.09190053547	2.74264822025803	102.534613392952	168.207438643039	1019.26558515237	175.913438017754	84.8972689707931	41.128795875059	675.738156674961	14.9660942358239	85.1723782342437	22.14426103305	1140.38104858387	231.272729409618	74.3879599828972	11.7212255439275	14.4647314228491	67.0758242753803	130.55170326297	510.72639564421	41.3009147280095	113.206630414563	23.8390071777592	4.23406036552355	69.026420577945	102.784987312502	648.856434218967	104.409726586576
