Types	TFBgnID	Tchr	Tbeg	Tend	QFBgnID	Qchr	Qbeg	Qend	w1118_f_ac	w1118_f_dg	w1118_f_ge	w1118_f_go	w1118_f_hd	w1118_f_re	w1118_f_tx	w1118_f_wb	w1118_m_ac	w1118_m_dg	w1118_m_ge	w1118_m_go	w1118_m_hd	w1118_m_re	w1118_m_tx	w1118_m_wb	oreR_f_ac	oreR_f_dg	oreR_f_ge	oreR_f_go	oreR_f_hd	oreR_f_re	oreR_f_tx	oreR_f_wb	oreR_m_ac	oreR_m_dg	oreR_m_ge	oreR_m_go	oreR_m_hd	oreR_m_re	oreR_m_tx	oreR_m_wb	dpse_f_ac	dpse_f_dg	dpse_f_go	dpse_f_hd	dpse_f_re	dpse_f_tx	dpse_f_wb	dpse_m_ac	dpse_m_dg	dpse_m_go	dpse_m_hd	dpse_m_re	dpse_m_tx	dpse_m_wb
conserved	FBgn0011818	2L	2492955	2498846	FBgn0082082	4_group4	1774111	1778426	139.979991396017	107.946264083091	100.872994293798	339.278080013964	155.027242649757	80.0127345868569	99.6466237911019	188.66300082627	132.387911746488	107.591605501569	83.9674691622253	825.009400564807	176.171217365269	83.2458487845478	121.940121476096	210.204448261894	90.452452740838	101.300138894889	69.0007988063624	386.034224207982	180.39173992404	74.8991470917537	121.444368532198	223.827630953322	105.013834678175	134.139282569739	101.143158037715	712.626749974058	198.417302349455	74.8603937516681	133.025555804083	175.562392209624	102.469773708198	82.4852673914159	75.5700428304029	177.566206413538	81.1986248479395	112.033931936097	93.1842229868756	110.882330004484	87.6167040171553	471.195555976014	188.994960781258	199.363259566103	121.238917893533	209.286424407162
conserved	FBgn0051956	2L	3472603	3475338	FBgn0076601	4_group3	5272604	5275250	0.241542371612468	578.48282740254	3.83139161199116	0	1.75036762780083	0.216404703830297	191.145785710027	139.737132387227	0	717.084234433423	0	6.28260598830796	0.633452632850181	1198.53535447851	6.77745702615641	230.813823568126	3.59557319635792	451.02497463859	0.794053584933387	0	4.78213766040696	0	233.071876253261	18.9920025387155	3.27586420385464	427.633595338674	2.00176386500056	0.437929589769233	6.59910234160445	1889.8316302693	119.958819091051	191.9199332317	0.687441893025253	695.744120795138	0	227.63645531878	3.07344932741889	84.8831905602075	83.3843177870379	67.928089186296	1158.10076037288	206.848506416498	9.36897675728692	1065.02174932987	116.052746498509	190.32895166409
conserved	FBgn0261560	2L	3478434	3479612	FBgn0081352	4_group3	5267481	5268623	6644.17880750075	3502.68071398527	2996.33434444296	583.902557933034	1300.37468857502	3399.36595399346	3558.22715316625	1558.91945673723	3809.16724144204	2570.16673089269	1661.41298373376	256.563922427861	1011.90409467875	4249.58163225987	3733.73843303948	1018.61025009154	2354.9683041906	2364.46160892177	1709.40973926848	234.822665088068	1202.32108967241	1675.18039904856	7617.10129241791	1277.85793310478	3610.68640868155	4046.78738582234	3620.45478708651	188.094811156096	614.342017568217	11701.5738694783	8677.67576202605	2955.30440605047	7127.03984482135	2072.65680168262	175.168460472885	1626.82183416364	3482.26424195589	3219.30580942458	924.315552917103	2889.7751704571	2366.57093012801	427.886456698341	1039.69876904478	3682.04558913774	2802.01279725068	666.679101828203
conserved	FBgn0031542	2L	3480755	3491071	FBgn0073747	4_group3	5253785	5265543	29.705649911149	7.67879682719387	45.7891362572325	0	101.199312665124	172.574783069972	7.23178190226182	17.5840947064174	6.60117591558351	8.93963725976614	9.82995352085792	0.437913948673647	121.7589415927	33.5568524297584	5.74560457003988	22.5643292084499	26.6073737246983	15.4538112983511	59.5297614307355	0	12.1748683630701	37.1401360532382	6.29827757497125	9.52874137870874	16.2505219382329	6.77430868168129	17.2472415288323	0.731301654450618	13.4620572651567	28.8328013677866	5.49309739519627	9.37286071495368	4.27669894250593	0	0	130.714648301293	0.892439487551447	58.7919664459446	9.91474582124742	10.1488328054007	4.16884479010615	0	71.0774342091922	1.02012526226423	20.8127720760033	6.4786718684905
conserved	FBgn0031571	2L	3787167	3802726	FBgn0077784	4_group3	4918834	4931264	228.887219333447	1446.53022631718	748.955723823964	112.557261149555	221.906697797947	477.190293102026	306.4971355815	157.063453463845	200.480079173945	1248.09829625337	481.114368002358	203.405199407145	201.563463372804	165.830493898107	339.881263577806	235.089613735818	180.619366258298	1471.50959660741	629.007440745716	83.7399639209309	215.830556828001	379.84811684571	432.316812924312	119.306212171216	182.028149630682	1475.01788398593	618.263818924797	138.89487293827	263.975785910269	244.388039639923	607.702633547226	258.638581595858	114.179628724103	959.316622309683	47.4090941955243	212.849549126563	373.428078303256	339.893075003585	165.562906312943	143.756068016219	1063.5715079268	136.029746353779	151.405110201182	192.410560782091	351.897325620799	239.15631067622
conserved	FBgn0021800	2L	3803545	3810671	FBgn0077783	4_group3	4907958	4917348	242.863526714947	81.8261009778679	299.204811000768	442.04681734394	660.843854976848	202.767954349084	256.514871592195	418.998595356426	218.021633733942	115.118064611878	196.345138826392	229.297032637045	701.917120808446	79.1312149981463	311.213682342032	233.003094289255	192.553749237293	103.501925574863	305.597831417028	386.727594612232	859.018846265922	188.931327539328	394.227276407854	282.835006745461	189.976417055307	95.3609722483431	176.261219380323	206.724782651712	944.778533321672	48.2383610099601	424.902570060632	263.117772236575	255.042081923461	183.380013124343	237.464209057298	878.668673814923	199.268421048729	566.598670626557	365.66889607709	233.714279070802	197.515326557858	299.205780801058	985.642105781654	321.24372050333	534.100738831988	318.250606265927
conserved	FBgn0053196	2L	4477462	4614300	FBgn0247484	4_group3	11227477	11363606	2527.17459193549	826.52393819214	17365.8948614224	12.52860406206	2671.19291668196	7976.75875306148	1639.43010080254	695.582015266829	1842.97830109101	786.384905868222	5556.22908681921	245.827373257051	3041.89242218963	902.339931015908	2161.01895253808	1266.45662850732	1452.54674104962	649.613273805754	14511.4805155493	8.07270832978151	3613.06780596731	6619.59949494901	3155.76187675599	455.600353052499	2109.1676168654	737.213301449028	7013.42596169219	191.553992044962	3495.80763412833	1248.98444737558	2805.77460294311	1414.61641989615	378.271375576365	213.537361081741	24.2987388804836	2190.94008456405	2446.1241597556	1488.35122865506	312.914103770747	562.96066013628	161.470190513015	213.016916973612	2329.84964384654	558.168271369761	1797.81821841619	727.609136675118
conserved	FBgn0003716	2L	5219000	5271384	FBgn0072755	4_group3	6996722	7064017	476.144595240422	1264.20732035771	430.701657639052	501.28667812807	395.292808092415	404.334211492708	585.555429927205	482.804793228348	426.512944281709	1337.24010416088	884.239973181322	222.282647563101	458.308749738734	792.693275552266	675.826713225072	414.926151998042	402.992732987323	1019.84843250547	385.498922356287	417.989713276113	458.563641190673	395.629530393324	867.707616943828	471.214980003445	394.896759637861	1238.38321674607	953.885430576539	226.899921323602	572.702456085424	990.7257309562	966.043697575685	476.321121378083	183.13907039	405.988456561487	270.257180912445	271.96371627596	224.257255313117	388.553309931601	226.768780805232	238.953273268868	572.63338726645	66.9124391280718	293.00875001721	199.388806002778	413.536885419077	203.665290152379
conserved	FBgn0031703	2L	5339132	5342234	FBgn0246565	4_group1	4627135	4630511	260.370121717073	205.61707749623	396.532847920023	166.913426577434	307.362183065715	225.945860329898	307.004968853645	301.182948909621	299.393515664563	530.825597967299	607.258875099001	85.882546221005	379.233016427406	282.949247596556	482.968312095163	333.399537331221	318.88336201076	277.881931688205	466.870730266613	175.579316234422	397.514582960895	424.708662069459	627.298296025336	223.246036158835	239.309171802167	532.990383314736	501.341604362663	85.9176400833629	377.118810102966	257.142577200194	413.896499158384	312.933908276806	2696.47744610315	2706.85868682623	285.510627506029	1068.07186409553	1494.40162650418	998.553172227493	832.13665657027	2143.66802516783	3393.21379254276	25.2690894157196	848.486394149332	762.285292426253	866.315828264053	640.100572616032
conserved	FBgn0016920	2L	5346200	5365760	FBgn0246843	4_group1	4635560	4657857	9.67041472224766	26.8524506424346	18.0945840862994	0	24.0857196200637	0.215970819182503	59.9589289932244	16.6172908811353	3.89229157045552	24.1338593901378	71.0845321655463	3.18436884809938	28.5489663364585	1.98084474581769	91.6175887615299	26.4216542696544	13.7876892094664	24.3428489852917	15.1997002106331	0	30.0652935481685	2.12131289006222	101.102368213232	8.0741887220376	15.7583983585738	33.1221169240096	77.3976722114721	5.31300570275242	28.1823162620412	0.283621838164081	97.0387742909545	33.8535563157436	79.9196704286293	57.8183957853301	13.2502244199318	76.8947496064717	26.28772986645	157.821183896318	38.6008447650168	43.0307580299461	44.9779798610326	12.1582472119404	74.399759961372	143.987890295023	192.974577659087	44.5984611176714
conserved	FBgn0031738	2L	5767002	5800253	FBgn0081577	4_group1	560571	620178	104.835478934686	655.342306760085	479.417455087549	173.16785967268	233.060450071145	594.301927577798	269.690678704583	186.835671449922	113.047493608398	531.033345478204	247.27181349514	109.479558141895	268.321329323438	298.419852699386	232.532543961213	229.883942426595	137.079372447903	603.261474367278	472.240781831114	237.103767077964	268.362600488887	926.423125428465	242.388207961394	232.532659464359	67.9687442436314	824.155395084054	255.729343513737	104.801627753769	300.640006068871	183.565319264341	269.543080270889	210.163952866203	65.3013541809328	627.293104933433	123.503584768404	144.22801670605	70.6609088105668	179.211975580016	131.97111350163	123.034619209245	1153.82993533298	487.118822703079	166.173694100019	140.437917700808	138.635425302625	306.155562244116
conserved	FBgn0031739	2L	5800517	5801975	FBgn0072738	4_group1	555779	557314	20.2469078303263	55.9732911673713	53.2610501120402	166.875514556886	57.9587056054056	53.0687626222818	45.2149516142559	114.386835746192	29.6391563851414	54.6225113575735	60.8385358200981	85.4320774280259	66.4680776993418	47.8320368049725	67.9061640495343	48.7701734509422	25.6896238792097	39.3302455741419	43.8201440643318	190.866555557484	52.7916603188711	31.1035997620708	54.8770871134839	119.140611546602	30.3488659306311	35.7106478810033	50.7244113746509	41.0077434214065	61.6212196770217	25.1512626108579	53.9821767175119	41.8088975071383	15.7249786487501	12.3243210339635	120.959136655458	23.2243338360469	22.4761994558801	16.6850707298651	74.9877737569879	25.179240790893	21.7158666129264	213.154647731702	21.0374410333847	33.3457261193168	17.009435217086	91.045962638985
conserved	FBgn0031740	2L	5802220	5804030	FBgn0080199	4_group1	553913	555716	46.2863565698537	83.6395007644036	79.9117987365	137.087649487707	130.636661228431	83.0520931645349	83.3465048647726	118.011429113439	60.3420858768797	87.0274577331853	80.1329586582454	179.079651206648	138.42186637176	91.7399983419653	94.0619354387106	99.2758228827201	33.1502451041399	79.8387654160396	85.465868835816	158.103429082068	123.355520044346	64.2678771386655	107.49347119494	93.3346405103125	43.9924372671924	104.035259412335	81.1944662558595	68.8097573396758	120.050982671291	61.2227131141358	104.954514936671	69.4002262789925	116.212725993665	102.121621624415	222.90045093216	161.568821098812	101.786258313788	134.269059816557	172.662512110219	104.562790246479	119.639730537829	395.669062107465	159.645716298841	113.238409229318	133.482460298517	225.05836625258
conserved	FBgn0266521	2L	6100377	6124653	FBgn0076373	4_group1	73329	148230	74.1113212810994	22.3259987046744	151.914026916486	1081.6722983847	757.521091657649	267.052632051789	294.262911042843	666.700686180906	46.0576105848493	44.7734304067746	231.34495455313	1547.1668863717	923.882410250095	30.6710911751015	398.035961001376	568.666244265215	42.0802178946767	29.9810162672061	167.47592518363	1362.84247214849	876.128578543018	54.0594566183043	417.636531242006	779.366609291256	46.9337466208654	89.0595267208857	289.21846678187	1714.85882490108	1115.15418002998	15.2844680505101	642.617916667696	540.229658175652	25.6058683049813	5.73753141612698	1315.83957479373	507.650311191943	83.23383787933	294.521402478176	861.947880088965	72.0743852031485	12.3084679162021	5202.09686797823	675.091327198321	142.183941293419	336.69828318453	1666.62946435293
conserved	FBgn0051642	2L	6118512	6120522	FBgn0076374	4_group1	79228	82924	1.30581035519434	0.157261283987816	1.06985468536289	13.0859228911989	8.0893715049978	0	0	3.55959743006606	0	0	0.60457944126514	1181.23142138936	7.59019477027624	0.538588190564283	0.344927222773053	202.313792498487	0.48215918519612	0	0	5.44341803649062	4.97251149851631	1.18550064172724	1.35332970965969	5.37739553100914	10.4423528839619	1.11394697015839	0	1204.21637597295	11.2015764932005	0	0.770201043003758	221.44515866337	0	0	6.89877792540119	7.38956360202957	0.274330469161289	4.31246074034377	3.48052453240232	1.22971162847954	3.16249048361142	2106.17486301707	13.689447760217	43.8838522659416	2.22788320998881	604.083581374723
conserved	FBgn0284255	2L	6125132	6125911	FBgn0079267	4_group1	70409	71155	115.63716398105	449.510382308498	250.174178572391	173.640993053117	175.479779462452	210.442904187743	180.54041332801	206.386243990189	174.133636511486	385.574322363488	229.274457367259	106.251600134822	201.850652470203	331.61062576011	181.495334907585	205.186473366175	107.919320798765	540.868487348959	233.996645566386	147.290324294925	146.478024034413	247.202110154099	164.315566098363	178.947014761333	94.6143122807247	417.02348198464	183.93892802665	91.6665134646658	155.289718319336	440.506106971928	167.595923401405	177.587052676715	164.871594190806	351.13501557434	140.178083259213	133.231700605891	178.964815129579	103.365805699137	138.692230386628	140.786367386223	286.205149172576	69.4386057344478	129.571774438244	165.100192126983	128.918530081363	105.545588942017
conserved	FBgn0031782	2L	6125879	6127775	FBgn0081611	4_group1	68437	70398	39.5780489168626	49.1494632445068	62.2505166741997	201.719291032322	59.4437018353251	50.1099696564152	45.745303877412	132.210077928156	27.7607064828154	50.7452367838112	51.03925885671	200.279604470336	46.2868286111639	60.7181271004914	42.1945225710902	78.3816452687836	23.4935084664838	45.0965427399787	55.2657912691354	144.740329989314	32.2749117501805	49.3795314753969	38.4503725304887	114.018478369755	33.7596291325821	63.6711067005121	80.6292289031923	214.823282134576	44.7674437155924	74.217690168425	32.7934435704451	61.8130933301378	49.0346144645857	26.894196310968	153.912034373115	39.5203330534759	48.5135492894449	22.5138948128844	102.939994303016	41.1517860714875	38.5710912110767	69.9341611633766	44.1176333243957	56.2840833028063	28.0027763912819	31.3352463590169
conserved	FBgn0261683	2L	6127872	6130651	FBgn0081612	4_group1	58654	59492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131464053126942	3.64627670387792	0	0.768746747427055	0	0	0	95.9989460379661	0.182096174715738	2.41742639623423	1.71413420678309	29.1185351497462
conserved	FBgn0261697	2L	6127872	6130651	FBgn0272915	4_group1	59466	61531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29027665839717	19.1163002010346	0	9.26789259555435	1.63018695073668	5.9165853681286	0	700.260337883601	15.9636297752219	14.7930976628065	7.74640478650647	209.300518475241
conserved	FBgn0025595	2L	6711286	6716186	FBgn0070976	4_group1	3813820	3820957	1089.5171032036	11.5335316787747	61.1937294971047	0	396.836476688721	342.837546855315	355.643682115712	82.0613633527278	934.106942336165	17.0509822367878	236.244046616288	7.57784335689629	226.308868242834	35.1648672360685	188.949537670445	177.775611076214	757.998815593664	11.0991293795132	87.570652795116	0.448063808083333	223.976444242038	469.218172963058	214.997649517234	65.3495708399386	385.684953395131	7.11566179045859	93.4398360528451	2.99455212303076	102.22259299963	18.4622993468735	95.8919244387434	58.0058061687357	2346.09919797289	59.1455442424076	0.378805497254127	451.001793731971	770.302944641123	376.387227548979	209.031333377384	921.830695429803	25.3598516754108	8.25987996297937	263.332777408025	129.886489852994	195.462251748964	126.598015943975
conserved	FBgn0031851	2L	6717625	6719389	FBgn0246822	4_group1	3823447	3825326	185.045672401809	158.624978313377	67.5711443750201	303.375567891452	103.463850074267	103.052369813867	100.682685310159	236.643010701859	86.6044253481195	78.1496434518498	52.9156770782249	130.1411570983	78.830086475338	118.386038163556	66.8772785016566	81.082749014021	87.5922088067559	64.0254924601569	46.1798705668087	187.224266767659	66.8876907146418	56.7537353116458	48.6019731492876	118.90824689738	71.0632921037498	45.1196175908361	37.3047219513803	115.90090295835	47.5491997691035	90.0676776453875	40.4088399511012	52.6115594349974	187.559972005657	157.791845371298	355.864576536005	118.471713523902	158.092128548167	113.004088916675	309.764949625178	125.068925306374	123.47713367405	443.225566033022	94.269805315149	188.974623333088	91.6193038494287	200.384290506592
conserved	FBgn0025777	2L	6719394	6723359	FBgn0070975	4_group1	3827453	3831097	134.365062259696	273.732491085523	268.118362671067	412.568591263066	414.565942142103	239.490116375052	228.015260881879	278.881113063816	153.515577438937	274.112355607967	325.814530649985	1147.59751988356	500.562514796178	157.213580728814	298.702774604003	394.17527914712	177.676793815839	277.327377794208	252.154027327472	499.328620383571	844.164150211343	210.417432559939	293.505963777602	430.840721390741	136.773533004571	269.452370159643	293.372280385234	1541.16455879607	765.117043267175	124.597868974221	349.42024481453	504.36294611574	99.869212034331	69.2202633083564	258.891061134606	389.425022296826	142.186393035064	196.755697945962	199.05666998142	96.1177424051471	99.575898382388	412.25250970427	440.069803982777	102.411359350134	200.789586530236	273.764984725053
conserved	FBgn0046704	2L	6723903	6732766	FBgn0070889	4_group1	3831940	3837702	266.093567528383	406.434063621602	282.8354044781	411.853706553585	359.775834355478	229.580236303674	300.094935528457	298.530979383581	185.584588795372	324.635628954369	254.718094576194	857.173250957486	380.970323397739	218.483111925457	300.749986795774	354.825756797387	273.057822285466	503.997310499488	229.401183808226	411.457910884345	510.462339559454	244.158785381604	378.052313343977	343.428505640093	178.271595552448	501.213259424428	191.30257620243	929.270043610063	491.779150731036	176.378497152558	404.161201208242	355.314319525983	136.079259795973	258.962888724544	370.466445950526	238.686139401262	113.727751422748	180.114552702518	285.100436683404	97.9645563702663	182.588431690769	300.774932233706	271.798500658023	116.022207769612	196.310333838324	185.720249196232
conserved	FBgn0041182	2L	7693727	7701601	FBgn0080057	4_group3	1587168	1595259	4979.07185882041	253.91740538975	8761.4444088665	69.1919384881655	2022.44541915039	3680.91009424197	2127.91464991615	365.596208256963	3012.73308806905	248.260309277697	4129.53052954431	373.614087576475	1264.70611903011	828.876056159773	1212.20613983871	726.950508668179	4548.44499765803	149.193802891812	3204.6290344575	86.5188487676474	1269.92384399192	3198.56974948255	1457.96257461431	284.254934714209	2153.52981793408	226.941222573054	2395.77386772313	292.857387294316	955.970325879812	349.863810819297	808.326056645464	359.780295048397	9635.15307224373	1310.11681107128	1138.5366318241	8223.96028692443	10158.801330206	4875.9942155543	2128.2124584319	9735.67289124883	893.734538790416	82.5580487532799	4820.9299726386	4119.93201573826	3459.80879973012	1853.99202403433
conserved	FBgn0041181	2L	7702805	7710690	FBgn0080071	4_group3	1596162	1603681	604.484489431184	172.038565556193	3038.99719032078	5.13175158558364	439.83855134695	1286.02961433014	792.337032322837	246.246625484887	573.296472628874	240.553909549681	2428.09996089854	52.0065540680311	528.35553516365	302.64726775135	892.806073698145	336.959624173712	412.792759652056	190.638734380906	2418.90606630891	6.71085882581499	448.844842332374	1019.32496982842	830.992333656251	147.845217056171	548.210732345763	272.176233888085	1614.06873633171	25.9376950810921	501.882644273021	280.580961448827	951.444642263848	388.700432612194	218.758160419915	141.981537746048	23.9443436223288	437.238284452863	951.166012095075	801.333163412756	141.669361950341	340.69235215822	203.569293600626	48.6138119981985	347.761191817472	538.993244343344	727.887008899088	201.596353834455
conserved	FBgn0027515	2L	7821151	7825350	FBgn0080110	4_group3	5469066	5472155	382.698058447898	190.666077515629	554.831646558139	430.76680495712	361.977992739361	651.690564263956	1336.17001967958	486.335361630874	433.357800249565	263.740758562678	1216.96210386402	1056.21717563439	420.337293548913	286.832503996005	2018.25026942726	745.161323330802	362.577329393954	217.839744983162	538.862960931739	521.150375920226	361.983955580017	466.255637306857	1488.11378447957	442.670041871239	336.147080306842	244.426865139038	960.488602237369	1212.57120737833	396.047647729216	343.570232144626	1626.74944321449	621.911834342983	476.756865517525	321.228021641156	348.427748056204	501.879793210674	417.937159773447	1109.79929136146	354.733455907399	594.340525333757	370.526911133592	1318.19251145796	526.939995321343	1408.08729149925	1362.73866738171	770.23167723293
conserved	FBgn0020618	2L	7825347	7827315	FBgn0080107	4_group3	5466901	5468472	23543.9352769412	14517.7286039485	11339.0061675013	15475.8154553974	10470.0721277478	14993.1006122544	10566.3242777227	13983.4886285268	17320.0445114078	12133.8565495768	10616.3092049757	1749.30187879746	6538.26396672659	21175.6759124006	6050.38306169341	6575.00015056729	23677.8090778402	13058.6242903944	14451.9405102926	9618.50928869908	10307.8770380615	21581.9018495995	10369.6423574555	11305.120762478	16360.8768084037	10145.2974951851	10290.0265490154	1406.09942624879	6282.28056255349	19201.0652335707	6230.14581128655	6707.24148924865	25169.5768627585	13973.9689651129	9423.67147665151	9194.49856912506	19402.5457798782	8106.88601860615	13165.5219735595	12065.2678133103	10586.8967814133	2433.8869990668	5447.62183484316	11726.3682024748	4853.32003132114	4193.36028110205
